Filename,Buggy/Deleted,Fixed/Added
"build-impl.xml
",-        </condition>,
"build-impl.xml
","-        <property name=""javadoc.encoding.used"" value=""${source.encoding}""/>",
"build-impl.xml
","-        <property name=""includes"" value=""**""/>",
"build-impl.xml
","-        <property name=""excludes"" value=""""/>",
"build-impl.xml
","-        <property name=""do.depend"" value=""false""/>",
"build-impl.xml
","-        <condition property=""do.depend.true"">",
"build-impl.xml
","-            <istrue value=""${do.depend}""/>",
"build-impl.xml
",-        </condition>,
"build-impl.xml
","-        <path id=""endorsed.classpath.path"" path=""${endorsed.classpath}""/>",
"build-impl.xml
","-        <condition else="""" property=""endorsed.classpath.cmd.line.arg"" value=""-Xbootclasspath/p:'${toString:endorsed.classpath.path}'"">",
"build-impl.xml
",-            <and>,
"build-impl.xml
","-                <isset property=""endorsed.classpath""/>",
"build-impl.xml
",-                <not>,
"build-impl.xml
","-                    <equals arg1=""${endorsed.classpath}"" arg2="""" trim=""true""/>",
"build-impl.xml
",-                </not>,
"build-impl.xml
",-            </and>,
"build-impl.xml
",-        </condition>,
"build-impl.xml
","-        <condition else="""" property=""javac.profile.cmd.line.arg"" value=""-profile ${javac.profile}"">",
"build-impl.xml
","-            <isset property=""profile.available""/>",
"build-impl.xml
",-        </condition>,
"build-impl.xml
","-        <condition else=""false"" property=""jdkBug6558476"">",
"build-impl.xml
",-            <and>,
"build-impl.xml
","-                <matches pattern=""1\.[56]"" string=""${java.specification.version}""/>",
"build-impl.xml
",-                <not>,
"build-impl.xml
","-                    <os family=""unix""/>",
"build-impl.xml
",-                </not>,
"build-impl.xml
",-            </and>,
"build-impl.xml
",-        </condition>,
"build-impl.xml
","-        <condition else=""false"" property=""javac.fork"">",
"build-impl.xml
",-            <or>,
"build-impl.xml
","-                <istrue value=""${jdkBug6558476}""/>",
"build-impl.xml
","-                <istrue value=""${javac.external.vm}""/>",
"build-impl.xml
",-            </or>,
"build-impl.xml
",-        </condition>,
"build-impl.xml
","-        <property name=""jar.index"" value=""false""/>",
"build-impl.xml
","-        <property name=""jar.index.metainf"" value=""${jar.index}""/>",
"build-impl.xml
","-        <property name=""copylibs.rebase"" value=""true""/>",
"build-impl.xml
","-        <available file=""${meta.inf.dir}/persistence.xml"" property=""has.persistence.xml""/>",
"build-impl.xml
","-        <condition property=""junit.available"">",
"build-impl.xml
",-            <or>,
"build-impl.xml
","-                <available classname=""org.junit.Test"" classpath=""${run.test.classpath}""/>",
"build-impl.xml
","-                <available classname=""junit.framework.Test"" classpath=""${run.test.classpath}""/>",
"build-impl.xml
",-            </or>,
"build-impl.xml
",-        </condition>,
"build-impl.xml
","-        <condition property=""testng.available"">",
"build-impl.xml
","-            <available classname=""org.testng.annotations.Test"" classpath=""${run.test.classpath}""/>",
"build-impl.xml
",-        </condition>,
"build-impl.xml
","-        <condition property=""junit+testng.available"">",
"build-impl.xml
",-            <and>,
"build-impl.xml
","-                <istrue value=""${junit.available}""/>",
"build-impl.xml
","-                <istrue value=""${testng.available}""/>",
"build-impl.xml
",-            </and>,
"build-impl.xml
",-        </condition>,
"build-impl.xml
","-        <condition else=""testng"" property=""testng.mode"" value=""mixed"">",
"build-impl.xml
","-            <istrue value=""${junit+testng.available}""/>",
"build-impl.xml
",-        </condition>,
"build-impl.xml
","-        <condition else="""" property=""testng.debug.mode"" value=""-mixed"">",
"build-impl.xml
","-            <istrue value=""${junit+testng.available}""/>",
"build-impl.xml
",-        </condition>,
"build-impl.xml
","-        <property name=""java.failonerror"" value=""true""/>",
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target name=""-post-init"">",
"build-impl.xml
",-        <!-- Empty placeholder for easier customization. -->,
"build-impl.xml
",-        <!-- You can override this target in the ../build.xml file. -->,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-pre-init,-init-private,-init-user,-init-project,-do-init"" name=""-init-check"">",
"build-impl.xml
","-        <fail unless=""src.dir"">Must set src.dir</fail>",
"build-impl.xml
","-        <fail unless=""test.src.dir"">Must set test.src.dir</fail>",
"build-impl.xml
","-        <fail unless=""build.dir"">Must set build.dir</fail>",
"build-impl.xml
","-        <fail unless=""dist.dir"">Must set dist.dir</fail>",
"build-impl.xml
","-        <fail unless=""build.classes.dir"">Must set build.classes.dir</fail>",
"build-impl.xml
","-        <fail unless=""dist.javadoc.dir"">Must set dist.javadoc.dir</fail>",
"build-impl.xml
","-        <fail unless=""build.test.classes.dir"">Must set build.test.classes.dir</fail>",
"build-impl.xml
","-        <fail unless=""build.test.results.dir"">Must set build.test.results.dir</fail>",
"build-impl.xml
","-        <fail unless=""build.classes.excludes"">Must set build.classes.excludes</fail>",
"build-impl.xml
","-        <fail unless=""dist.jar"">Must set dist.jar</fail>",
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target name=""-init-macrodef-property"">",
"build-impl.xml
","-        <macrodef name=""property"" uri=""http://www.netbeans.org/ns/j2se-project/1"">",
"build-impl.xml
","-            <attribute name=""name""/>",
"build-impl.xml
","-            <attribute name=""value""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <property name=""@{name}"" value=""${@{value}}""/>",
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-ap-cmdline-properties"" if=""ap.supported.internal"" name=""-init-macrodef-javac-with-processors"">",
"build-impl.xml
","-        <macrodef name=""javac"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${src.dir}"" name=""srcdir""/>",
"build-impl.xml
","-            <attribute default=""${build.classes.dir}"" name=""destdir""/>",
"build-impl.xml
","-            <attribute default=""${javac.classpath}"" name=""classpath""/>",
"build-impl.xml
","-            <attribute default=""${javac.processorpath}"" name=""processorpath""/>",
"build-impl.xml
","-            <attribute default=""${build.generated.sources.dir}/ap-source-output"" name=""apgeneratedsrcdir""/>",
"build-impl.xml
","-            <attribute default=""${includes}"" name=""includes""/>",
"build-impl.xml
","-            <attribute default=""${excludes}"" name=""excludes""/>",
"build-impl.xml
","-            <attribute default=""${javac.debug}"" name=""debug""/>",
"build-impl.xml
","-            <attribute default=""${empty.dir}"" name=""sourcepath""/>",
"build-impl.xml
","-            <attribute default=""${empty.dir}"" name=""gensrcdir""/>",
"build-impl.xml
","-            <element name=""customize"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <property location=""${build.dir}/empty"" name=""empty.dir""/>",
"build-impl.xml
","-                <mkdir dir=""${empty.dir}""/>",
"build-impl.xml
","-                <mkdir dir=""@{apgeneratedsrcdir}""/>",
"build-impl.xml
","-                <javac debug=""@{debug}"" deprecation=""${javac.deprecation}"" destdir=""@{destdir}"" encoding=""${source.encoding}"" excludes=""@{excludes}"" fork=""${javac.fork}"" includeantruntime=""false"" includes=""@{includes}"" source=""${javac.source}"" sourcepath=""@{sourcepath}"" srcdir=""@{srcdir}"" target=""${javac.target}"" tempdir=""${java.io.tmpdir}"">",
"build-impl.xml
",-                    <src>,
"build-impl.xml
","-                        <dirset dir=""@{gensrcdir}"" erroronmissingdir=""false"">",
"build-impl.xml
","-                            <include name=""*""/>",
"build-impl.xml
",-                        </dirset>,
"build-impl.xml
",-                    </src>,
"build-impl.xml
",-                    <classpath>,
"build-impl.xml
","-                        <path path=""@{classpath}""/>",
"build-impl.xml
",-                    </classpath>,
"build-impl.xml
","-                    <compilerarg line=""${endorsed.classpath.cmd.line.arg}""/>",
"build-impl.xml
","-                    <compilerarg line=""${javac.profile.cmd.line.arg}""/>",
"build-impl.xml
","-                    <compilerarg line=""${javac.compilerargs}""/>",
"build-impl.xml
","-                    <compilerarg value=""-processorpath""/>",
"build-impl.xml
","-                    <compilerarg path=""@{processorpath}:${empty.dir}""/>",
"build-impl.xml
","-                    <compilerarg line=""${ap.processors.internal}""/>",
"build-impl.xml
","-                    <compilerarg line=""${annotation.processing.processor.options}""/>",
"build-impl.xml
","-                    <compilerarg value=""-s""/>",
"build-impl.xml
","-                    <compilerarg path=""@{apgeneratedsrcdir}""/>",
"build-impl.xml
","-                    <compilerarg line=""${ap.proc.none.internal}""/>",
"build-impl.xml
",-                    <customize/>,
"build-impl.xml
",-                </javac>,
"build-impl.xml
",-            </sequential>,
"build-impl.xml
",-        </macrodef>,
"build-impl.xml
",-    </target>,
"build-impl.xml
","-    <target depends=""-init-ap-cmdline-properties"" name=""-init-macrodef-javac-without-processors"" unless=""ap.supported.internal"">",
"build-impl.xml
","-        <macrodef name=""javac"" uri=""http://www.netbeans.org/ns/j2se-project/3"">",
"build-impl.xml
","-            <attribute default=""${src.dir}"" name=""srcdir""/>",
"build-impl.xml
","-            <attribute default=""${build.classes.dir}"" name=""destdir""/>",
"build-impl.xml
","-            <attribute default=""${javac.classpath}"" name=""classpath""/>",
"build-impl.xml
","-            <attribute default=""${javac.processorpath}"" name=""processorpath""/>",
"build-impl.xml
","-            <attribute default=""${build.generated.sources.dir}/ap-source-output"" name=""apgeneratedsrcdir""/>",
"build-impl.xml
","-            <attribute default=""${includes}"" name=""includes""/>",
"build-impl.xml
","-            <attribute default=""${excludes}"" name=""excludes""/>",
"build-impl.xml
","-            <attribute default=""${javac.debug}"" name=""debug""/>",
"build-impl.xml
","-            <attribute default=""${empty.dir}"" name=""sourcepath""/>",
"build-impl.xml
","-            <attribute default=""${empty.dir}"" name=""gensrcdir""/>",
"build-impl.xml
","-            <element name=""customize"" optional=""true""/>",
"build-impl.xml
",-            <sequential>,
"build-impl.xml
","-                <property location=""${build.dir}/empty"" name=""empty.dir""/>",
"build-impl.xml
","-                <mkdir dir=""${empty.dir}""/>",
"build-impl.xml
","-                <javac debug=""@{debug}"" deprecation=""${javac.deprecation}"" destdir=""@{destdir}"" encoding=""${source.encoding}"" excludes=""@{excludes}"" fork=""${javac.fork}"" includeantruntime=""false"" includes=""@{includes}"" source=""${javac.source}"" sourcepath=""@{sourcepath}"" srcdir=""@{srcdir}"" target=""${javac.target}"" tempdir=""${java.io.tmpdir}"">",
"build-impl.xml
",-                    <src>,
"build-impl.xml
","-                        <dirset dir=""@{gensrcdir}"" erroronmissingdir=""false"">",
"build-impl.xml
","-                            <include name=""*""/>",
"build-impl.xml
",-                        </dirset>,
"build-impl.xml
",-                    </src>,
"build-impl.xml
",-                    <classpath>,
"build-impl.xml
","-                        <path path=""@{classpath}""/>",
"build-impl.xml
",-                    </classpath>,
"build-impl.xml
","-                    <compilerarg line=""${endorsed.classpath.cmd.line.arg}""/>",
