Filename,Buggy/Deleted,Fixed/Added
Benchmark.java,imBsi = mBsi.toImmutableBitSliceIndex();,if (mBsi != null ) imBsi = mBsi.toImmutableBitSliceIndex();
MappeableRunContainer.java,short[] vl = answer.valueslength.array();,if (answer != null ) short[] vl = answer.valueslength.array();
MappeableRunContainer.java,short[] vl = answer.valueslength.array();,if (answer != null ) short[] vl = answer.valueslength.array();
MappeableRunContainer.java,vl = parent.valueslength.array();,if (parent != null ) vl = parent.valueslength.array();
MappeableRunContainer.java,vl = parent.valueslength.array();,if (parent != null ) vl = parent.valueslength.array();
MutableRoaringArray.java,MappeableContainerPointer cp = highLowContainer.getContainerPointer();,if (highLowContainer != null ) MappeableContainerPointer cp = highLowContainer.getContainerPointer();
MutableRoaringArray.java,sa = (MutableRoaringArray) super.clone();,if (super != null ) sa = (MutableRoaringArray) super.clone();
MutableRoaringArray.java,final int cookie = Integer.reverseBytes(in.readInt());,if (Integer != null ) final int cookie = Integer.reverseBytes(in.readInt());
MutableRoaringArray.java,keys[k] = Short.reverseBytes(in.readShort());,if (Short != null ) keys[k] = Short.reverseBytes(in.readShort());
MutableRoaringArray.java,count += values[k].getArraySizeInBytes();,if (values[k] != null ) count += values[k].getArraySizeInBytes();
MutableRoaringBitmap.java,ContainerPointer cp = rb.getContainerPointer();,if (rb != null ) ContainerPointer cp = rb.getContainerPointer();
MutableRoaringBitmap.java,final MutableRoaringBitmap x = (MutableRoaringBitmap) super.clone();,if (super != null ) final MutableRoaringBitmap x = (MutableRoaringBitmap) super.clone();
MutableRoaringBitmap.java,x.highLowContainer = highLowContainer.clone();,if (highLowContainer != null ) x.highLowContainer = highLowContainer.clone();
MutableRoaringBitmap.java,final IntIterator i = this.getIntIterator();,if (this != null ) final IntIterator i = this.getIntIterator();
TestBitSetUtil.java,final boolean b = random.nextBoolean();,if (random != null ) final boolean b = random.nextBoolean();
TestContainer.java,Container c = ac.runOptimize();,if (ac != null ) Container c = ac.runOptimize();
TestContainer.java,Container c = ac.runOptimize();,if (ac != null ) Container c = ac.runOptimize();
TestContainer.java,Container c = bc.runOptimize();,if (bc != null ) Container c = bc.runOptimize();
TestContainer.java,Container c = bc.runOptimize();,if (bc != null ) Container c = bc.runOptimize();
TestContainer.java,Container c = rc.runOptimize();,if (rc != null ) Container c = rc.runOptimize();
TestContainer.java,Container c = rc.runOptimize();,if (rc != null ) Container c = rc.runOptimize();
TestContainer.java,Container c = rc.runOptimize();,if (rc != null ) Container c = rc.runOptimize();
TestContainer.java,Container ac = (Container) ct.newInstance();,if (ct != null ) Container ac = (Container) ct.newInstance();
TestContainer.java,Container ac = (Container) ct.newInstance();,if (ct != null ) Container ac = (Container) ct.newInstance();
TestContainer.java,Container ac = (Container) ct.newInstance();,if (ct != null ) Container ac = (Container) ct.newInstance();
TestContainer.java,Container ac = (Container) ct.newInstance();,if (ct != null ) Container ac = (Container) ct.newInstance();
TestContainer.java,Container ac = (Container) ct.newInstance();,if (ct != null ) Container ac = (Container) ct.newInstance();
TestIntIteratorFlyweight.java,RoaringBitmap bitmap = RoaringBitmap.bitmapOf();,if (RoaringBitmap != null ) RoaringBitmap bitmap = RoaringBitmap.bitmapOf();
TestIntIteratorFlyweight.java,next = Math.abs(source.nextInt());,if (Math != null ) next = Math.abs(source.nextInt());
TestIterators.java,next = Math.abs(source.nextInt());,if (Math != null ) next = Math.abs(source.nextInt());
TestMemory.java,totalcard += bitmaps[i].getCardinality();,if (bitmaps[i] != null ) totalcard += bitmaps[i].getCardinality();
TestRange.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRange.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRange.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRange.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRange.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRange.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRange.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRange.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRange.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRange.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRoaringBitmap.java,int[] array = rb.toArray();,if (rb != null ) int[] array = rb.toArray();
TestRoaringBitmap.java,int[] array = rb.toArray();,if (rb != null ) int[] array = rb.toArray();
TestRoaringBitmap.java,int thiscard = rb.getCardinality();,if (rb != null ) int thiscard = rb.getCardinality();
TestRoaringBitmap.java,Object[] correct = hs.toArray();,if (hs != null ) Object[] correct = hs.toArray();
TestRoaringBitmap.java,Integer[] resor = ArrayUtils.toObject(rbor.toArray());,if (ArrayUtils != null ) Integer[] resor = ArrayUtils.toObject(rbor.toArray());
TestRoaringBitmap.java,Object[] correct = hs.toArray();,if (hs != null ) Object[] correct = hs.toArray();
TestRoaringBitmap.java,Integer[] resand = ArrayUtils.toObject(rband.toArray());,if (ArrayUtils != null ) Integer[] resand = ArrayUtils.toObject(rband.toArray());
TestRoaringBitmap.java,Object[] correct = hs.toArray();,if (hs != null ) Object[] correct = hs.toArray();
TestRoaringBitmap.java,Integer[] resandNot = ArrayUtils.toObject(rbandnot.toArray());,if (ArrayUtils != null ) Integer[] resandNot = ArrayUtils.toObject(rbandnot.toArray());
TestRoaringBitmap.java,Object[] correct = hs.toArray();,if (hs != null ) Object[] correct = hs.toArray();
TestRoaringBitmap.java,Integer[] resxor = ArrayUtils.toObject(rbxor.toArray());,if (ArrayUtils != null ) Integer[] resxor = ArrayUtils.toObject(rbxor.toArray());
TestRoaringBitmap.java,final IntIterator i = rb.getIntIterator();,if (rb != null ) final IntIterator i = rb.getIntIterator();
TestRoaringBitmap.java,int[] array = rrand.toArray();,if (rrand != null ) int[] array = rrand.toArray();
TestRoaringBitmap.java,array = rr.toArray();,if (rr != null ) array = rr.toArray();
TestRoaringBitmap.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRoaringBitmap.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRoaringBitmap.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRoaringBitmap.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRoaringBitmap.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRoaringBitmap.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRoaringBitmap.java,final int rbcard = rb.getCardinality();,if (rb != null ) final int rbcard = rb.getCardinality();
TestRoaringBitmap.java,IntIterator i = rb.getIntIterator();,if (rb != null ) IntIterator i = rb.getIntIterator();
TestRoaringBitmap.java,int howmuch = rr.serializedSizeInBytes();,if (rr != null ) int howmuch = rr.serializedSizeInBytes();
TestRoaringBitmap.java,int howmuch = rr.serializedSizeInBytes();,if (rr != null ) int howmuch = rr.serializedSizeInBytes();
TestRoaringBitmap.java,return counter == bc.getCardinality();,if (bc != null ) return counter == bc.getCardinality();
TestRunContainer.java,Container ac = rc.toBitmapOrArrayContainer(rc.getCardinality());,if (rc != null ) Container ac = rc.toBitmapOrArrayContainer(rc.getCardinality());
TestRunContainer.java,Container bc = rc.toBitmapOrArrayContainer(rc.getCardinality());,if (rc != null ) Container bc = rc.toBitmapOrArrayContainer(rc.getCardinality());
TestRunContainer.java,int rcSize = rc.getCardinality();,if (rc != null ) int rcSize = rc.getCardinality();
TestRunContainer.java,int bcSize = bc.getCardinality();,if (bc != null ) int bcSize = bc.getCardinality();
TestRunContainer.java,int rcSize = rc.getCardinality();,if (rc != null ) int rcSize = rc.getCardinality();
TestRunContainer.java,int bcSize = bc.getCardinality();,if (bc != null ) int bcSize = bc.getCardinality();
TestRunContainer.java,int rcSize = rc.getCardinality();,if (rc != null ) int rcSize = rc.getCardinality();
TestRunContainer.java,int bcSize = bc.getCardinality();,if (bc != null ) int bcSize = bc.getCardinality();
TestRunContainer.java,ByteArrayInputStream bis = new ByteArrayInputStream(bos.toByteArray());,if (ByteArrayInputStream(bos != null ) ByteArrayInputStream bis = new ByteArrayInputStream(bos.toByteArray());
TestRunContainer.java,RunContainer newContainer = (RunContainer) in.readObject();,if (in != null ) RunContainer newContainer = (RunContainer) in.readObject();
TestRunContainer.java,RunContainer copy = (RunContainer) x.clone();,if (x != null ) RunContainer copy = (RunContainer) x.clone();
TestRunContainer.java,RunContainer copy = (RunContainer) x.clone();,if (x != null ) RunContainer copy = (RunContainer) x.clone();
TestRunContainer.java,RunContainer copy = (RunContainer) x.clone();,if (x != null ) RunContainer copy = (RunContainer) x.clone();
TestRunContainer.java,RunContainer copy = (RunContainer) x.clone();,if (x != null ) RunContainer copy = (RunContainer) x.clone();
TestRunContainer.java,ans[k] = i.next().intValue();,if (i != null ) ans[k] = i.next().intValue();
TestSerialization.java,next = Math.abs(source.nextInt());,if (Math != null ) next = Math.abs(source.nextInt());
TestSerialization.java,"len = Math.min(len, buf.remaining());","if (buf != null ) len = Math.min(len, buf.remaining());"
TestBitSetUtil.java,final boolean b = random.nextBoolean();,if (random != null ) final boolean b = random.nextBoolean();
TestExamples.java,long totalcount = fos.getChannel().position();,if (fos != null ) long totalcount = fos.getChannel().position();
TestImmutableRoaringBitmap.java,int[] array = rb.toArray();,if (rb != null ) int[] array = rb.toArray();
TestImmutableRoaringBitmap.java,ByteBuffer b = ByteBuffer.allocate(rb.serializedSizeInBytes());,if (ByteBuffer != null ) ByteBuffer b = ByteBuffer.allocate(rb.serializedSizeInBytes());
TestImmutableRoaringBitmap.java,int[] array = rb.toArray();,if (rb != null ) int[] array = rb.toArray();
TestImmutableRoaringBitmap.java,ByteBuffer b = ByteBuffer.allocate(rb.serializedSizeInBytes());,if (ByteBuffer != null ) ByteBuffer b = ByteBuffer.allocate(rb.serializedSizeInBytes());
TestImmutableRoaringBitmap.java,array = irb.toArray();,if (irb != null ) array = irb.toArray();
TestImmutableRoaringBitmap.java,ByteBuffer b = ByteBuffer.allocate(r.serializedSizeInBytes());,if (ByteBuffer != null ) ByteBuffer b = ByteBuffer.allocate(r.serializedSizeInBytes());
TestImmutableRoaringBitmap.java,ByteBuffer b = ByteBuffer.allocate(r.serializedSizeInBytes());,if (ByteBuffer != null ) ByteBuffer b = ByteBuffer.allocate(r.serializedSizeInBytes());
TestImmutableRoaringBitmap.java,mr = ir.toMutableRoaringBitmap();,if (ir != null ) mr = ir.toMutableRoaringBitmap();
TestImmutableRoaringBitmap.java,mr = ir.toMutableRoaringBitmap();,if (ir != null ) mr = ir.toMutableRoaringBitmap();
TestIntIteratorFlyweight.java,MutableRoaringBitmap bitmap = MutableRoaringBitmap.bitmapOf();,if (MutableRoaringBitmap != null ) MutableRoaringBitmap bitmap = MutableRoaringBitmap.bitmapOf();
TestIntIteratorFlyweight.java,next = Math.abs(source.nextInt());,if (Math != null ) next = Math.abs(source.nextInt());
TestIterators.java,next = Math.abs(source.nextInt());,if (Math != null ) next = Math.abs(source.nextInt());
TestMemory.java,totalcard += bitmaps[i].getCardinality();,if (bitmaps[i] != null ) totalcard += bitmaps[i].getCardinality();
TestMemoryMapping.java,final int numThreads = Runtime.getRuntime().availableProcessors();,if (Runtime != null ) final int numThreads = Runtime.getRuntime().availableProcessors();
TestMemoryMapping.java,ByteBuffer bb = ByteBuffer.wrap(bos.toByteArray());,if (ByteBuffer != null ) ByteBuffer bb = ByteBuffer.wrap(bos.toByteArray());
TestMemoryMapping.java,ByteBuffer bb = ByteBuffer.wrap(bos.toByteArray());,if (ByteBuffer != null ) ByteBuffer bb = ByteBuffer.wrap(bos.toByteArray());
TestMemoryMapping.java,ByteBuffer bb = ByteBuffer.wrap(bos.toByteArray());,if (ByteBuffer != null ) ByteBuffer bb = ByteBuffer.wrap(bos.toByteArray());
TestMemoryMapping.java,final int ms = mappedbitmaps.size();,if (mappedbitmaps != null ) final int ms = mappedbitmaps.size();
TestMemoryMapping.java,final RoaringBitmap target = mappedbitmaps.get(k).toRoaringBitmap();,if (mappedbitmaps != null ) final RoaringBitmap target = mappedbitmaps.get(k).toRoaringBitmap();
TestMemoryMapping.java,final int truecard = target.getCardinality();,if (target != null ) final int truecard = target.getCardinality();
TestMemoryMapping.java,IntIterator i = target.getIntIterator();,if (target != null ) IntIterator i = target.getIntIterator();
TestMemoryMapping.java,final int truecard = target.getCardinality();,if (target != null ) final int truecard = target.getCardinality();
TestMemoryMapping.java,IntIterator i = target.getIntIterator();,if (target != null ) IntIterator i = target.getIntIterator();
TestMemoryMapping.java,IntIterator i = rb.getIntIterator();,if (rb != null ) IntIterator i = rb.getIntIterator();
TestMemoryMapping.java,ByteBuffer bb = ByteBuffer.wrap(bos.toByteArray());,if (ByteBuffer != null ) ByteBuffer bb = ByteBuffer.wrap(bos.toByteArray());
