Filename,Buggy/Deleted,Fixed/Added
VPackDeserializers.java,final VPackSlice entry = storedValueIterator.next();,if (storedValueIterator != null ) final VPackSlice entry = storedValueIterator.next();
VstConnection.java,final long messageId = chunkHeadBuffer.getLong();,if (chunkHeadBuffer != null ) final long messageId = chunkHeadBuffer.getLong();
ArangoCursorIterator.java,result = execute.next(cursor.getId());,if (execute != null ) result = execute.next(cursor.getId());
HttpCommunication.java,cm = new PoolingHttpClientConnectionManager(registryBuilder.build());,if (PoolingHttpClientConnectionManager(registryBuilder != null ) cm = new PoolingHttpClientConnectionManager(registryBuilder.build());
HttpCommunication.java,client = builder.build();,if (builder != null ) client = builder.build();
HttpCommunication.java,final HeaderElement he = it.nextElement();,if (it != null ) final HeaderElement he = it.nextElement();
HttpCommunication.java,final String param = he.getName();,if (he != null ) final String param = he.getName();
HttpCommunication.java,final String value = he.getValue();,if (he != null ) final String value = he.getValue();
HttpCommunication.java,Host host = hostHandler.get();,if (hostHandler != null ) Host host = hostHandler.get();
HttpCommunication.java,host = hostHandler.change();,if (hostHandler != null ) host = hostHandler.change();
HttpCommunication.java,final VPackSlice body = request.getBody();,if (request != null ) final VPackSlice body = request.getBody();
HttpCommunication.java,final String database = request.getDatabase();,if (request != null ) final String database = request.getDatabase();
HttpCommunication.java,final HttpEntity entity = httpResponse.getEntity();,if (httpResponse != null ) final HttpEntity entity = httpResponse.getEntity();
HttpCommunication.java,final String content = IOUtils.toString(entity.getContent());,if (IOUtils != null ) final String content = IOUtils.toString(entity.getContent());
FallbackHostHandler.java,current -= hosts.size();,if (hosts != null ) current -= hosts.size();
ConnectionPool.java,c = connections.removeFirst();,if (connections != null ) c = connections.removeFirst();
VstConnection.java,Host host = hostHandler.get();,if (hostHandler != null ) Host host = hostHandler.get();
VstConnection.java,host = hostHandler.change();,if (hostHandler != null ) host = hostHandler.change();
Connection.java,outputStream = new BufferedOutputStream(socket.getOutputStream());,if (BufferedOutputStream(socket != null ) outputStream = new BufferedOutputStream(socket.getOutputStream());
Connection.java,inputStream = socket.getInputStream();,if (socket != null ) inputStream = socket.getInputStream();
ArangoDatabaseTest.java,final ExecutionNode singletonNode = iterator.next();,if (iterator != null ) final ExecutionNode singletonNode = iterator.next();
ArangoDatabaseTest.java,final ExecutionNode collectionNode = iterator.next();,if (iterator != null ) final ExecutionNode collectionNode = iterator.next();
ArangoDatabaseTest.java,final ExecutionNode returnNode = iterator.next();,if (iterator != null ) final ExecutionNode returnNode = iterator.next();
ArangoDatabaseTest.java,final ExecutionNode singletonNode = iterator.next();,if (iterator != null ) final ExecutionNode singletonNode = iterator.next();
ArangoDatabaseTest.java,final ExecutionNode collectionNode = iterator.next();,if (iterator != null ) final ExecutionNode collectionNode = iterator.next();
ArangoDatabaseTest.java,final ExecutionNode returnNode = iterator.next();,if (iterator != null ) final ExecutionNode returnNode = iterator.next();
HttpCommunication.java,cm = new PoolingHttpClientConnectionManager(a.build());,if (PoolingHttpClientConnectionManager(a != null ) cm = new PoolingHttpClientConnectionManager(a.build());
HttpCommunication.java,final RequestConfig requestConfig = custom.build();,if (custom != null ) final RequestConfig requestConfig = custom.build();
HttpCommunication.java,final Host host = hostHandler.get();,if (hostHandler != null ) final Host host = hostHandler.get();
HttpCommunication.java,final String content = IOUtils.toString(entity.getContent());,if (IOUtils != null ) final String content = IOUtils.toString(entity.getContent());
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDBTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
BaseTest.java,arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) arangoDB = new ArangoDB.Builder().build();
ArangoDB.java,final VPack vpacker = vpackBuilder.build();,if (vpackBuilder != null ) final VPack vpacker = vpackBuilder.build();
VPackDriverModule.java,id = vpack.getAsString();,if (vpack != null ) id = vpack.getAsString();
ArangoCursor.java,count = result.getCount();,if (result != null ) count = result.getCount();
ArangoCursor.java,extra = result.getExtra();,if (result != null ) extra = result.getExtra();
ArangoCursor.java,cached = result.getCached().booleanValue();,if (result != null ) cached = result.getCached().booleanValue();
ArangoDB.java,vpackParser = new VPackParser.Builder();,if (VPackParser != null ) vpackParser = new VPackParser.Builder();
ObjectIterator.java,final byte head = slice.head();,if (slice != null ) final byte head = slice.head();
ObjectIterator.java,current = slice.getStart() + slice.findDataOffset();,if (slice != null ) current = slice.getStart() + slice.findDataOffset();
ObjectIterator.java,current += getCurrent().getByteSize();,if (getCurrent() != null ) current += getCurrent().getByteSize();
ObjectIterator.java,current += getCurrent().getByteSize();,if (getCurrent() != null ) current += getCurrent().getByteSize();
SliceIterator.java,size = slice.getLength();,if (slice != null ) size = slice.getLength();
VPack.java,final FieldInfo fieldInfo = fields.get(next.getKey());,if (fields != null ) final FieldInfo fieldInfo = fields.get(next.getKey());
VPack.java,final Type rawType = pType.getRawType();,if (pType != null ) final Type rawType = pType.getRawType();
VPack.java,final int length = (int) vpack.getLength();,if (vpack != null ) final int length = (int) vpack.getLength();
VPack.java,final long length = vpack.getLength();,if (vpack != null ) final long length = vpack.getLength();
VPack.java,final int length = (int) vpack.getLength();,if (vpack != null ) final int length = (int) vpack.getLength();
VPack.java,final Object name = keyMapAdapter.deserialize(next.getKey());,if (keyMapAdapter != null ) final Object name = keyMapAdapter.deserialize(next.getKey());
VPack.java,final String key = entry.getKey();,if (entry != null ) final String key = entry.getKey();
VPack.java,final Object value = entry.getValue();,if (entry != null ) final Object value = entry.getValue();
VPack.java,final String fieldName = fieldInfo.getFieldName();,if (fieldInfo != null ) final String fieldName = fieldInfo.getFieldName();
VPack.java,final Type type = fieldInfo.getType();,if (fieldInfo != null ) final Type type = fieldInfo.getType();
VPack.java,final Type rawType = pType.getRawType();,if (pType != null ) final Type rawType = pType.getRawType();
VPack.java,final Object element = iterator.next();,if (iterator != null ) final Object element = iterator.next();
VPack.java,final Object entryValue = entry.getValue();,if (entry != null ) final Object entryValue = entry.getValue();
VPack.java,final String key = entry.getKey();,if (entry != null ) final String key = entry.getKey();
VPack.java,final Object additionalValue = entry.getValue();,if (entry != null ) final Object additionalValue = entry.getValue();
VPackBuilder.java,final long vSmallInt = item.getNumber().longValue();,if (item != null ) final long vSmallInt = item.getNumber().longValue();
VPackBuilder.java,vUInt = BigInteger.valueOf(item.getLong());,if (BigInteger != null ) vUInt = BigInteger.valueOf(item.getLong());
